,outputs,gt,train_loss
629,7354.483170887979,7645.146667,349708.3125
630,7476.870276028494,7637.14,24592.833984375
631,7403.6126372675935,7500.273333,23454.57421875
632,7483.031708644819,7615.722142,27583.744140625
633,7623.258551233448,7619.43,13813.771484375
634,7720.403066986473,7676.271667,7521.15869140625
635,7646.168132926105,7620.153333,12203.6123046875
636,7570.507812305586,7615.54,6105.12646484375
637,7615.726925004856,6776.888333,2435.824462890625
638,7538.459854700486,6875.678333,276862.5
639,7506.047768888064,6879.31,199699.984375
640,7357.032929080306,6315.7,222060.171875
641,7243.362250045408,6647.013333,581777.125
642,6651.76254718157,6637.41,310375.53125
643,6663.7496752378065,6509.426667,175450.859375
644,6660.581845724315,6464.411667,182465.03125
645,6422.8139354705345,6445.79,78791.2734375
646,6140.418852596515,6737.0,18511.99609375
647,6571.240913194866,6714.718333,241639.28125
648,6565.884575927979,6760.83,27557.552734375
649,6401.049524866801,6332.573333,31681.462890625
650,6515.594031091692,6141.605833,67035.2109375
651,6705.681404531002,6170.46,70799.296875
652,6609.910181224346,6211.4475,84265.125
653,6561.1502007441595,6218.595,101416.046875
654,6224.185370453051,6097.46,63544.98046875
655,6086.984236732824,6107.896154,31135.6875
656,6120.653357632109,5908.7025,19272.763671875
657,6156.785473192576,6223.28,34328.9296875
658,5927.597997894627,6374.754167,28403.650390625
659,6032.409305444133,6466.069167,117520.765625
660,6145.145792259369,6626.44,56726.6328125
661,6106.80390378341,6593.289167,109359.546875
662,6379.493707003712,6603.376667,70821.3984375
663,6650.733592144912,6555.51,49448.6640625
664,6673.22138519492,6594.281667,21082.09375
665,6765.09217599337,6753.559167,14311.048828125
666,6642.73231360811,6724.04,16937.486328125
667,6641.743317244633,6510.791667,7321.1201171875
668,6589.20486026787,6377.363333,7775.0986328125
669,6587.290457163326,6403.18,12587.560546875
670,6734.778012959287,6244.3575,19640.560546875
671,6582.2248989030195,6241.0,90230.4609375
672,6385.3589923746185,6248.84,45229.5078125
673,6267.804619517614,6514.390833,29394.78125
674,6319.94567524083,6869.910833,29159.228515625
675,6312.460903554282,7321.62,98225.1796875
676,6325.574152932444,7396.401667,262139.625
677,6521.302196245408,7428.045,443192.34375
678,6989.573522029445,7334.99,442373.8125
679,7505.499207218585,7451.289167,195017.328125
680,7884.940768994624,7689.884167,52462.96875
681,7607.996975573944,7715.1,102655.640625
682,7572.086127680726,8251.165,76260.828125
683,7545.4549570472445,8187.324167,201150.0625
684,7693.389550498687,7939.81,161937.859375
685,8052.902461466903,8182.251667,121338.7109375
686,8006.106045472552,8206.341667,129175.9609375
687,8662.597641411936,8220.91,105572.859375
688,8245.287444509158,7916.800833,100040.859375
689,8000.3976715444005,7570.869167,67831.578125
690,8045.739396274614,7607.7,111568.609375
691,8065.541543969011,7394.499167,92351.5625
692,7961.815904062474,7247.769167,195707.03125
693,7635.357802912127,7011.28,234994.328125
694,7364.397603457561,6988.079167,193643.46875
695,7324.205970128998,6993.513333,162412.171875
696,7192.730921606999,6718.23,126841.109375
697,6889.514611149207,6396.7725,143745.25
698,6683.014892257343,6396.494667,108101.5
699,6771.024924166559,6138.96,72575.40625
700,6620.373655630974,6311.131667,236856.09375
701,6427.598435471184,6347.07,106242.8984375
702,6156.643072133447,6252.13,59184.82421875
703,6246.0872812655,6362.676923,37423.24609375
704,6180.826725700317,6342.629231,44786.7109375
705,6140.01033862427,6312.75,20669.421875
706,6145.730684158334,6436.720833,39638.48828125
707,6315.988744237664,6404.063333,80716.1875
708,6346.977148905804,6486.58,4769.64892578125
709,6385.619568654336,6401.246154,10128.8896484375
710,6376.967471217387,6575.229167,6888.23583984375
711,6505.948801345425,6354.57,14880.3720703125
712,6442.722655932885,6543.645714,21732.79296875
713,6526.755606000312,6719.429231,24534.611328125
714,6473.231280340115,6738.27,38294.68359375
715,6653.2269819914945,6719.266154,21112.73828125
716,6493.238204062509,7000.04,29416.74609375
717,6652.962831828045,7078.19,78456.3828125
718,6926.0542936594575,6932.6625,69984.9375
719,6910.093893655285,6981.946154,32372.75
720,6856.339441223245,7018.78,55452.6015625
721,7195.6414290948305,7247.935385,37334.5234375
722,7188.419612333237,7260.949231,21462.853515625
723,7034.455669539806,7265.08,14709.5283203125
724,7047.690030966158,7113.069231,27393.453125
725,7109.324800806993,6433.271667,18879.33984375
726,7334.865588582354,6501.19,151946.03125
727,7128.171247815248,6366.1075,240802.375
728,6988.984607536113,6286.425833,323744.25
729,6769.456607717439,6240.98,353683.53125
730,6371.291868690751,6296.320833,172625.203125
731,6347.4244154335465,6273.1375,52839.2109375
732,6301.787118433043,6326.04,28998.53125
733,6181.385417960642,6499.0625,15247.869140625
734,5875.664325662568,6518.655,41679.05859375
735,6352.2786871300195,6522.39,224505.625
736,6293.981267877971,6400.600833,36681.1015625
737,6389.249852899811,6296.631667,30969.181640625
738,6595.668230094016,6342.39,20200.41796875
739,6482.17068169557,6418.562667,34328.16796875
740,6447.474781171331,6669.990833,12118.6669921875
741,6412.951305327006,6756.12,28936.833984375
742,6388.061808682687,6710.445,43689.13671875
743,6461.440377184481,6639.304167,39880.73046875
744,6564.897674176027,6583.45,37221.6171875
745,6819.614137438126,6468.631667,14558.748046875
746,6792.619689892628,6535.476667,29598.927734375
747,6658.460665577673,6686.08,27258.375
748,6594.379628875991,6550.474167,13147.8564453125
749,6548.400186347484,6593.135,12416.07421875
750,6501.173593874497,6611.02,10787.0615234375
751,6531.213418406784,6562.641667,10276.2734375
752,6645.324088726658,6470.4025,7807.3134765625
753,6571.585270383046,6483.73,5649.33447265625
754,6554.561232021893,6568.549167,6493.50390625
755,6565.0921607567,6581.486667,5279.796875
756,6549.353354000836,6573.62,2976.96044921875
757,6448.848982865922,6618.567692,3329.59228515625
758,6507.106147388782,6621.711667,8949.0
759,6585.611442692316,6626.85,4590.1474609375
760,6595.31807793217,6248.635833,3965.76318359375
761,6565.542303821276,6260.530833,40696.75
762,6575.804748853523,6247.0,46354.3828125
763,6525.671994408476,6299.399167,70588.1484375
764,6483.61488961798,6452.571667,68552.625
765,6243.585545780836,6599.17,32401.44140625
766,6267.035769193812,6596.276154,35376.2109375
767,6339.09161577854,6568.040769,56349.67578125
768,6440.054487077432,6509.61,55497.4453125
769,6420.382793049037,6488.825833,21895.984375
770,6692.420888546621,6531.601667,36550.4296875
771,6575.832989724586,6504.78,9560.5380859375
772,6539.8780658928445,6481.426,5901.3095703125
773,6499.9468560825335,6508.31,2444.52392578125
774,6491.206815085025,6489.77,1210.4278564453125
775,6505.303418460768,6473.753333,1121.9989013671875
776,6477.844565793464,6465.9175,913.3843994140625
777,6456.716665497515,6457.21,650.4036865234375
778,6483.569194914307,6382.668333,1399.905517578125
779,6465.052263075486,6309.452857,4531.8583984375
780,6419.630287206499,6301.61,9926.904296875
781,6408.677598381706,6342.280833,9391.2490234375
782,6392.936744997714,6387.674167,7375.94287109375
783,6341.0495530581975,6390.42,3504.37158203125
784,6305.298312713974,6391.873333,2373.674560546875
785,6316.491461652971,6436.965,3531.16455078125
786,6362.010735427262,6437.76,5687.24365234375
787,6366.877806037024,6538.79,3609.045654296875
788,6439.91847096011,6486.251667,14677.287109375
789,6443.431520805694,6444.97,5042.9677734375
790,6491.990458486136,6399.033333,3329.20361328125
791,6458.9833400628995,6378.268333,3031.61083984375
792,6557.964578648913,6408.53,6876.23828125
793,6451.557147495565,6372.063333,9034.7197265625
794,6409.40691208496,6176.155,4675.15478515625
795,6343.16320005554,5756.77,21480.443359375
796,6269.300416633487,5596.1925,109882.203125
797,6220.5977115455025,5558.243333,221007.46875
798,6107.497372270911,5572.44,267672.6875
799,5851.790532449377,5303.9425,251311.828125
800,5585.116312828613,4671.97,145818.328125
801,5342.595335043385,4491.98,310596.0
802,5240.359769516392,4548.7975,414674.8125
803,5168.215030876163,4309.3375,333451.84375
804,4824.387386886956,4352.98,402028.34375
805,4421.690575172834,3823.511667,119804.921875
806,4245.344766146794,3920.536667,179143.90625
807,4287.027089986863,3793.35,143930.34375
808,4015.5208107154467,4103.453846,145234.03125
809,3940.8270107969292,4263.783333,52591.54296875
810,3723.010531635926,4278.77,113400.546875
811,3877.7424825412745,4116.7775,66007.6328125
812,3812.0047063328675,4167.546667,76582.6875
813,4157.697231938859,4140.6,74458.4140625
814,4255.276840234292,3961.493333,19693.744140625
815,4297.342656844994,3858.349167,40137.38671875
816,4101.978782451799,3744.98,40730.0
817,4046.6602546426293,3405.643333,61194.19921875
818,3967.4970149488363,3435.34,150111.453125
819,3790.3028232533834,3453.66,90429.796875
820,3618.9761431282386,3523.96,65902.8046875
821,3575.824939120561,3426.19,33173.48828125
822,3357.1347041839035,3407.28,24575.83984375
823,3300.8321566588565,3406.7625,6476.2744140625
824,3376.0890573842335,3278.374167,12388.59375
825,3418.238980893453,3242.42,13116.083984375
826,3297.8339512689854,3271.238333,8897.01171875
827,3356.5858853558893,3392.405,31689.537109375
828,3347.5638490298297,3556.54,4977.66455078125
829,3296.4810554066207,3808.0425,11021.53125
830,3256.057100892329,3982.850833,56196.19921875
831,3377.4075630003645,4135.19,138498.390625
832,3597.5870202475053,3910.973333,186835.09375
833,3903.9020714311628,4027.478333,109827.015625
834,4247.581208646472,3995.17,50799.1953125
835,4289.379447239946,3813.88,74911.8828125
836,4232.680774154898,3825.379167,108338.4140625
837,3919.923750645772,3848.21,51096.484375
838,3938.0023109875037,3743.905,23264.83984375
839,3900.2655222390604,3912.285833,25667.58984375
840,3810.797746938246,3770.36,10983.9443359375
841,3734.306498003629,3791.545833,12411.052734375
842,3817.6293583397783,3752.271667,13218.400390625
843,3750.3101409955416,3855.88,8997.818359375
844,3817.6737765476137,3865.7975,4763.70263671875
845,3795.8217363556323,3822.626667,5121.2744140625
846,3796.8064994598244,3856.62,1997.116943359375
847,3777.091183000666,3920.456667,4170.53564453125
848,3867.217644385586,4036.093333,3746.635498046875
849,3878.299708281964,4032.25,8429.921875
850,3889.213757995167,4034.138333,12431.251953125
851,3915.548401868873,3812.585833,9321.5791015625
852,3990.4964570931625,3646.25,8440.13671875
853,4087.302896287176,3646.345833,30200.103515625
854,3975.263477213477,3599.841667,53575.19921875
855,3906.055364621716,3531.96,61199.11328125
856,3705.467215432116,3656.785,56268.11328125
857,3596.073824745108,3621.270833,20385.455078125
858,3595.0510645952454,3621.43,13097.5791015625
859,3595.7207272807136,3632.395,10779.115234375
860,3448.3460701233707,3690.523333,9527.12890625
861,3541.4720156597323,3703.98,28294.58203125
862,3653.589380526755,3548.4275,18378.26953125
863,3637.8695709092863,3540.02,7815.16650390625
864,3624.630161633555,3587.35,7387.69140625
865,3665.883455972187,3566.4,6615.57421875
866,3653.0239217655617,3586.25,10180.1982421875
867,3557.925785780011,3577.79,2571.7978515625
868,3539.7964534726634,3576.3,1263.3941650390625
869,3571.145757510152,3554.5,920.1102294921875
870,3573.8838017552625,3448.58,981.36083984375
871,3498.0162447273615,3421.6,5666.11865234375
872,3538.590390350262,3470.0,10161.029296875
873,3529.75694580056,3444.81,4398.39599609375
874,3502.528589218855,3475.33,6118.59619140625
875,3437.5517573207617,3506.22,2415.91943359375
876,3417.7326451898552,3456.02,3009.9521484375
877,3457.4904830566084,3452.35,1903.6640625
878,3447.4254824221134,3467.34,1643.3648681640625
879,3430.560481759021,3405.7,1152.727783203125
880,3502.551412977831,3394.76,5902.64697265625
881,3448.0680851836223,3661.08,3480.82373046875
882,3457.555885808586,3664.38,18369.548828125
883,3491.228706529233,3686.29,12568.3173828125
884,3480.462532450605,3629.47,21986.609375
885,3465.945068264409,3632.42,26113.80078125
886,3810.7828727767337,3614.5,16249.1611328125
887,3715.5237193917856,3600.31,14781.8955078125
888,3701.492026997963,3608.2,8885.365234375
889,3622.199909836403,3619.55,5066.482421875
890,3615.170187890297,3670.74,2158.18017578125
891,3613.4816396263777,3910.8,1217.953857421875
892,3644.8824851750396,3926.53,25923.755859375
893,3650.261570696952,3987.18,24805.85546875
894,3731.163659728132,3944.88,51672.1328125
895,3825.552774389391,3983.48,42011.5078125
896,4141.300946109492,4139.6,16053.8173828125
897,4048.2244466217526,3766.89,20204.978515625
898,4044.1680412607093,3848.33,54412.1484375
899,3931.2612670162052,3831.45,33744.41015625
900,3947.008963404587,3833.23,31071.244140625
901,4140.736579301942,3850.08,29799.552734375
902,3779.2354865176894,3834.62,41950.71484375
903,3810.83367344609,3831.44,2742.486083984375
904,3818.9625027594448,3814.58,3076.254150390625
905,3833.2225592577306,3730.98,2350.102294921875
906,3650.4829489260446,3872.25,5252.77099609375
907,3815.400888721575,3876.85,41835.57421875
908,3826.492932870984,3886.82,6004.17138671875
909,3825.3198175365105,3875.96,5695.787109375
910,3791.149850145448,3950.56,6841.96630859375
911,3901.3917854726315,3928.17,4880.92626953125
912,3915.103257111681,3881.09,3015.217041015625
913,3919.2607093174593,3892.51,2687.081298828125
914,3894.3049444418284,3877.77,2591.080322265625
915,3968.1940654318314,3885.21,2855.92626953125
916,3912.1567388465337,3936.5,3136.69580078125
917,3886.690000416449,4015.95,929.8235473632812
918,3901.6660023780714,3994.92,3755.167236328125
919,3911.815540311276,3998.77,4021.948486328125
920,3918.039274681825,4029.11,6250.166015625
921,3979.689022243023,4056.4,7809.81787109375
922,4084.531162059924,3992.34,3129.49951171875
923,4023.766315323446,3999.06,2550.80126953125
924,4010.3029907168093,4011.92,2969.138671875
925,4030.889165858971,3994.11,2333.130859375
926,4054.2420133871783,3935.89,2056.360107421875
927,3991.264296192443,3947.74,3115.6396484375
928,3979.724607215496,4048.51,2013.4693603515625
929,3994.9777994399483,4037.37,2538.51611328125
930,3993.220056838909,4115.55,2450.216064453125
931,3940.898829646292,4114.44,8520.375
932,3995.21484387503,4114.16,13043.7294921875
933,4106.047966404469,4152.53,7197.87890625
934,4100.410964781069,4882.88,6629.4072265625
935,4222.882413079846,4959.81,156909.078125
936,4287.244299131446,4911.24,276853.3125
937,4394.742243689718,5028.77,253881.65625
938,4540.520619302755,5053.52,317400.40625
939,5735.467988914694,5189.39,120076.5234375
940,5236.744052252092,5268.71,305079.0
941,5063.586029751808,5175.81,127581.75
942,5163.83857940085,5310.18,36805.4453125
943,5185.023104613239,5035.02,27396.25390625
944,5309.886861516279,5072.85,28735.318359375
945,5291.589628989343,5064.62,36049.1015625
946,5162.490467646858,5152.51,28816.115234375
947,5229.273530928302,5036.18,20129.64453125
948,5043.402525986399,5196.65,13558.3076171875
949,5064.664495999081,5220.37,14459.955078125
950,5091.998737279675,5276.31,17443.85546875
951,5183.594605237129,5277.04,16789.427734375
952,5040.227222122485,5309.28,21518.21484375
953,5274.208679017262,5281.83,34442.8359375
954,5291.808952760999,5377.19,3713.754638671875
955,5356.467929109,5518.16,5602.7587890625
956,5337.069882245967,5434.19,13314.341796875
957,5388.872070238867,5195.61,8881.80859375
958,5327.886867094494,5292.83,11255.171875
959,5422.350447863573,5280.19,11680.3564453125
960,5540.069374342449,5301.29,17977.361328125
961,5368.565901730908,5260.65,29646.17578125
962,5181.86852517142,5269.79,7650.5185546875
963,5251.23225712264,5326.67,5216.427734375
964,5290.197327214759,5390.16,6173.236328125
965,5273.196565815422,5657.14,7143.25
966,5256.344197169761,5771.08,44344.73046875
967,5391.176667143824,5717.66,78853.765625
968,5493.654127442278,5684.47,60792.65625
969,5605.116089032963,5755.72,54283.60546875
970,5930.288446680992,5936.72,25511.271484375
971,5920.884064189391,6146.91,15796.486328125
972,5810.274897362106,6348.02,32442.6875
973,5801.532220909372,7248.31,100521.796875
974,6002.378494828474,6978.63,520440.0
975,6463.053562128742,7823.11,590296.9375
976,6909.403714983258,7992.69,863329.3125
977,7212.499714099395,8206.9,950789.875
978,8662.154292495863,7885.96,502224.34375
979,7518.037731671415,7362.22,715017.1875
980,8358.053169118939,7265.05,710793.5625
981,8054.959421447595,8193.7,461147.1875
982,8218.985809388803,8007.03,240421.15625
983,7764.611534244497,7952.5,153344.765625
984,7377.873731278349,7625.93,86691.3671875
985,7379.0589886921225,7880.29,104881.5390625
986,8210.043793076882,8003.26,60238.6796875
987,8137.957671690441,8071.45,46054.8828125
988,7950.875883411791,8744.42,26661.150390625
989,7698.864118236699,8770.06,177392.296875
990,8085.538591590186,8719.88,223321.875
991,8205.679073663661,8662.98,277302.875
992,8504.10745524452,8272.46,311266.46875
993,9291.715470063966,8553.81,76970.078125
994,8866.164636373636,8554.8,318883.40625
995,8685.776185344497,8739.03,74887.515625
996,8584.487666277855,8134.92,46385.421875
997,8307.28845520236,7675.8,64827.7890625
998,8398.367934616166,7786.04,141018.4375
999,8363.327301148907,7803.23,119678.875
1000,8475.85169931146,7998.29,187014.5
1001,7952.044291921542,7931.34,166210.984375
1002,7673.359438791289,7640.61,74379.46875
1003,7733.691672723973,8020.38,51106.49609375
1004,7843.631602364418,7917.58,79757.8125
1005,7642.031678131549,8173.06,55270.6328125
1006,7857.0696203392,8237.88,253659.625
1007,7811.659158848401,8693.6,112643.453125
1008,8117.795385539532,8859.47,148239.09375
1009,8209.65305694833,8978.99,197094.40625
1010,8586.833617215627,9327.48,237400.578125
1011,8668.940780973528,9076.18,271339.46875
1012,9312.821341920178,9281.7,170138.625
1013,9266.635721898405,9531.35,107113.828125
1014,9334.994023798965,10209.38,157176.59375
1015,9762.226528949104,10668.63,195713.109375
1016,9449.560644105077,10814.48,252488.296875
1017,9750.236670572776,11017.5,698388.9375
1018,10255.003622861346,11766.4,736429.625
1019,11390.737860230147,12932.55,806674.8125
1020,11812.883414402604,11132.85,891439.8125
1021,11578.253873799928,12374.35,1235119.75
1022,11706.843694746494,11890.38,1289665.25
1023,12699.110387104563,10737.73,1050215.75
1024,13854.705741128186,10578.72,1785596.625
1025,11170.38327120489,10805.4,2479725.0
1026,11650.269736331655,11984.76,918428.0
1027,11468.071672631137,11160.49,456820.75
1028,10792.522880874982,10955.16,409324.5625
1029,10293.056088553509,11232.04,329005.84375
1030,10984.179361933493,11477.01,340916.9375
1031,11782.326585298637,12313.08,191189.71875
1032,11418.202311323024,12586.78,322568.625
1033,11166.535597387352,12099.9,304718.96875
1034,11468.45664729341,11352.87,279632.3125
1035,11825.941062664264,11803.97,177077.84375
1036,12628.021375623066,11389.1,165253.921875
1037,12685.971257631318,10186.96,529420.375
1038,11758.223384480167,10873.5,1775561.75
1039,10990.555208345759,9397.72,693241.9375
1040,11128.1685008012,9674.28,1732008.375
1041,10825.986131615704,10638.56,1332035.25
1042,9701.684418896912,10535.75,665139.0625
1043,10243.007172195066,10764.9,350367.3125
1044,9553.296810298343,10587.41,335949.1875
1045,9669.618202664657,10323.62,543784.3125
1046,10340.297697722912,9844.3,336349.9375
1047,10683.346794247627,9772.17,275952.0625
1048,10646.563082513632,9875.17,223757.953125
1049,10382.604732540902,9848.65,281258.9375
1050,10097.873350251815,9473.99,176647.59375
1051,9713.2100477122,9530.0,106675.171875
1052,9626.21226755227,9501.33,49014.6015625
1053,9607.510222059907,9589.13,44558.3515625
1054,9593.15632665914,10084.7,27866.177734375
1055,9333.117951964494,10407.17,108629.140625
1056,9585.964840755216,10529.55,388560.25
1057,9700.492852288764,10814.57,258634.53125
1058,9911.111057452159,10980.23,446510.75
1059,10534.800110951066,11787.99,416282.6875
1060,11072.442345785676,11465.67,426797.3125
1061,11112.69370657357,11960.82,243252.203125
1062,11429.768791231327,11996.41,409277.96875
1063,11552.998828949407,11856.64,273738.5
1064,12579.5944922911,11282.22,178781.96875
1065,11778.168323785882,11566.84,591358.875
1066,12033.200273695402,11386.26,236420.53125
1067,11884.478233251022,10858.12,233541.65625
1068,11645.725072560832,10016.96,376836.21875
1069,11001.95652472158,10302.17,632697.9375
1070,11098.395637777867,10359.44,489527.75
1071,10949.087051589508,10214.52,468357.5
1072,10439.52549558651,10317.6,430418.1875
1073,9852.099458995974,10917.26,112480.5625
1074,10252.244088321459,10760.56,228023.171875
1075,10329.533177433768,10129.4,243832.671875
1076,10096.535410186043,10111.98,188498.15625
1077,10129.212749430444,10405.81,274615.9375
1078,11059.929991937475,10143.8,317479.78125
1079,10582.09568144672,10135.06,446020.15625
1080,10113.87314706936,10360.28,64738.8671875
1081,10080.193863588152,10171.95,68032.234375
1082,10274.841602635686,9717.82,63544.1171875
1083,10041.541912928864,9484.55,112726.765625
1084,9847.732416247483,9577.99,104548.78125
1085,10112.09376210696,9600.9,136648.546875
1086,9955.468403790495,9769.79,126070.734375
1087,9574.51713410765,10386.64,61371.8671875
1088,9485.701583863352,10621.29,141906.390625
1089,9704.627536992892,10584.16,280688.75
1090,9802.909657428681,10577.8,405848.03125
1091,9896.890593355056,10317.47,441243.59375
1092,10919.744693659944,10487.21,372019.4375
1093,10841.94818642945,10406.31,218313.546875
1094,10596.69811561302,10313.66,87745.3203125
1095,10500.030236835359,10101.03,61258.01953125
1096,10303.665833076346,10159.32,44065.97265625
1097,10342.006316225976,10420.16,36304.40625
1098,10304.387253207387,10363.9,19938.69921875
1099,10278.546560198243,10361.33,16307.205078125
1100,10114.808472733013,10310.43,19415.498046875
1101,10207.006845073716,10265.63,19900.591796875
1102,10349.209325336851,10190.36,5679.220703125
1103,10369.304069404956,10157.59,8565.162109375
1104,10325.530892288312,10275.88,13117.3935546875
1105,10265.449135405943,10173.11,10222.388671875
1106,10223.029313278617,9979.49,10161.3369140625
1107,10121.07616324129,10033.05,18450.15234375
1108,10112.863307573716,9683.38,8688.9267578125
1109,10122.19563415274,8553.61,73658.0390625
1110,9964.468443142308,8432.23,645715.1875
1111,9657.045539460261,8055.64,751980.0625
1112,9530.538757262577,8193.9,1140503.75
1113,9098.737474724185,8225.0,1043640.0
1114,8236.383546378638,8056.74,445651.09375
1115,8090.356550954864,8307.74,110015.5859375
1116,8074.536625912879,8322.92,52525.03125
1117,7970.215392284095,8382.03,52773.9453125
1118,7566.269679717894,8236.17,95452.0859375
1119,8154.442889910424,8155.48,674220.375
1120,8186.620219835779,8147.69,25368.447265625
1121,8278.115537425037,7869.74,29197.33203125
1122,8261.76714889583,8212.02,100659.2421875
1123,8159.668769725598,8190.0,53212.35546875
1124,8118.253270184621,8587.92,43209.84375
1125,8162.58098439005,8586.9,101740.28125
1126,8073.008775414899,8269.73,114860.0859375
1127,8195.393624660326,8308.01,43638.46875
1128,8307.613902476616,8283.76,61202.05078125
1129,8794.795166288968,8353.54,21449.580078125
1130,8557.376047269208,8162.16,107500.9765625
1131,8275.631710657035,8002.51,31948.765625
1132,8207.580858943984,8076.78,33555.45703125
1133,8190.22352286207,7954.15,20528.7578125
1134,8229.63475927303,7960.04,35368.08984375
1135,7971.218017747742,8231.06,28264.978515625
1136,7976.903151691658,8222.52,34802.0390625
1137,8037.623748082842,8026.76,21760.9296875
1138,7999.6705745958025,7469.56,23096.466796875
1139,7858.524604644859,7431.88,69451.65625
1140,8140.091269346012,8666.79,77120.3359375
1141,8201.429707307252,9259.8,121129.7890625
1142,8044.636836192221,9551.54,198842.0625
1143,7672.98060509318,9218.76,548934.125
1144,7913.706929248874,9433.35,928571.5
1145,9405.883055477636,9164.62,842911.3125
1146,10165.356496330933,9147.98,338609.65625
1147,9820.539643186145,9252.99,429964.65625
1148,9271.165498240152,9301.18,241418.453125
1149,9307.781066497264,9206.16,86809.4453125
1150,9193.91442038311,9418.05,8392.14453125
1151,9219.999347793579,9310.19,29226.84375
1152,9195.353598042857,9343.34,18305.037109375
1153,9317.239992160466,9204.24,27120.15234375
1154,9186.374770400114,8766.04,18909.771484375
1155,9359.306899800198,8809.41,129002.625
1156,9188.073723445239,9037.12,119213.828125
1157,9165.690635579987,8717.81,65891.5234375
1158,9022.325590892637,8801.52,117133.2890625
1159,8753.535428837116,8762.42,53687.4375
1160,8712.46006418136,8632.32,39149.16796875
1161,8881.744032331044,8457.69,45990.6953125
1162,8624.747040302376,8482.7,46535.53125
1163,8589.851722563151,8503.93,25643.3359375
1164,8628.812590568676,8175.99,25766.330078125
1165,8520.549533210811,8120.8,75664.53125
1166,8238.766210987,8081.81,58925.51171875
1167,8322.689353089547,7617.07,40653.50390625
1168,8271.884796633502,7286.35,192406.53125
1169,7928.438440705184,7324.03,253337.40625
1170,7789.560637464281,6907.4,182946.21875
1171,7731.857627646998,7130.25,354307.875
1172,7371.149570046458,7163.63,258187.71875
1173,6984.434312211466,7523.83,111069.234375
1174,7142.897134267725,7431.0,97892.4765625
1175,7003.653056821058,7757.47,100573.703125
1176,6994.802685340925,7557.72,164975.265625
1177,7161.119476602995,7402.69,281678.4375
1178,7699.52317315503,7309.59,169214.71875
1179,7541.142243405338,7296.77,63496.98046875
1180,7794.6114516542875,7192.85,62000.05078125
1181,7471.652477800002,7395.97,121139.7890625
1182,7342.206533133343,7547.19,24571.595703125
1183,7285.5611301606405,7504.83,21659.001953125
1184,7312.317746331188,7522.39,23803.9921875
1185,7196.3161016748345,7337.42,40506.46484375
1186,7337.058044074511,7220.76,43277.921875
1187,7598.3151183629525,7202.31,34331.828125
1188,7480.396573394537,7189.16,43169.74609375
1189,7422.663585401169,7251.87,36861.62109375
1190,7272.392902497231,7067.74,18613.69140625
1191,7164.902724024287,7111.14,18433.51953125
1192,7129.302897308953,6879.54,10489.7626953125
1193,7120.973090745101,6612.12,26404.19140625
1194,7039.338287175167,7284.29,81303.2578125
1195,6971.822811947786,7150.86,63008.96875
1196,7027.266031859326,7190.17,47553.69140625
1197,6860.583227843454,7143.2,55485.7421875
1198,6675.036813572806,7514.41,75790.2265625
1199,7301.809102003346,7322.08,104005.8984375
1200,7315.888610629016,7250.69,66501.75
1201,7317.754705610918,7192.72,55497.2578125
1202,7212.458407584869,7194.4,48140.703125
1203,7573.948672179598,7243.93,43137.0078125
1204,7332.93301530485,7301.07,58073.0390625
1205,7241.710495637497,7385.36,3995.31884765625
1206,7189.210629958659,7219.6,6496.4111328125
1207,7209.274926190497,7168.31,6028.54443359375
1208,7153.8437393453205,7175.68,6440.8759765625
1209,7284.640561516659,6944.33,26940.66796875
1210,7359.708867037698,7326.35,37270.08203125
1211,7192.768075521919,7347.89,30246.453125
1212,7138.86228967653,7351.57,20499.62109375
1213,7162.751158310071,7759.24,23177.1171875
1214,7072.299382879195,8165.47,114803.9140625
1215,7448.928308791656,8042.65,244231.40625
1216,7646.908669468365,7817.92,223457.65625
1217,7671.831579803547,8184.66,147288.484375
1218,8219.20273954724,8021.49,167640.140625
1219,8563.151771879697,8173.97,94371.8984375
1220,8167.6876198231475,8105.24,82197.59375
1221,7929.142345955246,8842.42,74544.859375
1222,8245.739170842338,8813.89,170730.71875
1223,8252.253836429678,8722.03,148238.015625
1224,8414.179913341533,8900.34,182510.296875
1225,8402.829740392976,8910.85,217241.21875
1226,9409.025324216578,8703.36,118187.609375
1227,8968.135936923325,8626.47,260898.40625
1228,8812.03025932936,8722.26,72851.125
1229,8873.108666389016,8658.94,57275.21875
1230,8828.506175923976,8388.11,47618.5078125
1231,8653.75655744865,8428.17,48082.0859375
1232,8554.304959164583,8327.36,31322.990234375
1233,8576.805135713657,8588.42,46824.66015625
1234,8551.537782151136,8895.78,27887.32421875
1235,8313.228637126624,9385.69,51269.5546875
1236,8513.927969421144,9279.81,219211.40625
1237,8588.6206826095,9502.37,231252.828125
1238,8888.16069454886,9333.77,349116.03125
1239,9370.864074103767,9378.09,225964.65625
1240,9884.999151659547,9314.56,50991.76171875
1241,9462.862781965407,9162.14,139946.90625
1242,9544.384585815249,9162.14,95100.296875
1243,9320.93535240891,9614.9,54063.08203125
1244,9344.843046332418,9755.66,48413.4765625
1245,9340.53228708834,9807.54,51413.65625
1246,9307.067972388933,9907.12,78556.0
1247,9314.602831948781,10162.41,154258.6875
1248,9955.631522503216,9854.79,205961.078125
1249,10042.76721871784,10275.38,77831.703125
1250,10053.556064324337,10354.3,98995.390625
1251,10133.698948202422,10242.43,101838.2265625
